0	0	1	2	3	4	5	6	7	8	9	0	1	2	3	4	5	6	7	8	9
1	0.5053885322452129	1.506556582992792	2.4914510336864453	3.559422854068924	4.52332467139883	5.675219261336417	7.99686713529197	11.587573859087296	18.659291094049802	25.796704647490788	0.0053885322452128515	0.006556582992792048	0.008548966313554729	0.059422854068924114	0.023324671398830432	0.17521926133641674	1.4968671352919696	4.087573859087296	10.159291094049802	16.296704647490788
2	0.5032206106543167	1.4985102892348208	2.486953318178951	3.5386979051711984	4.425668898172081	5.675899617216678	8.007532165582019	11.592773513203545	18.657310375106608	25.79485574379293	0.003220610654316669	0.0014897107651792307	0.013046681821049066	0.03869790517119842	0.07433110182791935	0.17589961721667802	1.5075321655820186	4.092773513203545	10.157310375106608	16.29485574379293
3	0.5073770977338041	1.5108932169054852	2.500415341788488	3.573279332048209	4.544966234612804	5.6882651131559685	8.003950451080854	11.591051097143852	18.661279289371148	25.798168685148514	0.007377097733804128	0.01089321690548517	0.0004153417884880106	0.0732793320482088	0.04496623461280436	0.1882651131559685	1.5039504510808541	4.091051097143852	10.161279289371148	16.298168685148514
4	0.5089587167592576	1.5141304011330132	2.5083933552945354	3.585487495777746	4.551957805639576	5.697255276914636	8.01087012128384	11.594541140623207	18.662759693571275	25.799220401093265	0.008958716759257634	0.014130401133013226	0.008393355294535443	0.08548749577774606	0.05195780563957619	0.1972552769146363	1.5108701212838405	4.094541140623207	10.162759693571275	16.299220401093265
5	0.5070742840554971	1.509156791196874	2.502300197457591	3.5734989750192265	4.502279535499214	5.685322351631648	8.009128183600398	11.593846869094346	18.660732714523803	25.797605021839942	0.007074284055497149	0.009156791196873959	0.0023001974575911355	0.07349897501922653	0.0022795354992135586	0.18532235163164756	1.5091281836003976	4.093846869094346	10.160732714523803	16.297605021839942
6	0.5096970751521849	1.5159972812225928	2.510458230601375	3.5889329000014687	4.573981237914559	5.704379829981456	8.011955558909197	11.594913677398347	18.66365750542061	25.79993048020024	0.009697075152184875	0.015997281222592807	0.010458230601375185	0.0889329000014687	0.07398123791455902	0.20437982998145632	1.5119555589091966	4.094913677398347	10.163657505420609	16.29993048020024
7	0.5088033178982119	1.5139971890176702	2.5067919325148886	3.583197922893836	4.5606498384391285	5.69772808176016	8.009076389660294	11.593555011544275	18.662713101001085	25.799223869302477	0.008803317898211871	0.01399718901767022	0.006791932514888632	0.08319792289383621	0.06064983843912852	0.1977280817601601	1.5090763896602937	4.093555011544275	10.162713101001085	16.299223869302477
8	0.5094894476713725	1.515117937139291	2.5112993017248955	3.5898114438296704	4.551373860420893	5.700290504979752	8.013730160323652	11.595990774927232	18.663246797878074	25.799553346495838	0.009489447671372497	0.015117937139291104	0.01129930172489546	0.08981144382967043	0.05137386042089265	0.2002905049797521	1.513730160323652	4.095990774927232	10.163246797878074	16.299553346495838
9	0.5096572974812836	1.5157691739477412	2.510986592677883	3.5897015224075615	4.565600351333867	5.702681022950057	8.012670098651824	11.595356761015868	18.66352398374868	25.79980434194286	0.009657297481283633	0.015769173947741244	0.010986592677883156	0.08970152240756146	0.06560035133386677	0.20268102295005708	1.5126700986518244	4.095356761015868	10.163523983748679	16.29980434194286
10	0.5093123013059907	1.514421560222173	2.5113567629554496	3.5892428512243324	4.539063009718289	5.699048349094912	8.014845735380833	11.596601230356898	18.663017654105793	25.799341260805193	0.0093123013059907	0.014421560222172891	0.011356762955449629	0.0892428512243324	0.03906300971828891	0.19904834909491242	1.514845735380833	4.096601230356898	10.163017654105793	16.299341260805193
